city	uf	latitude	longitude	precision	address
CENTRO DO GUILHERME	MA	-2.4468901	-46.04036170000001	APPROXIMATE	Centro do Guilherme - State of Maranhão, Brazil
BARREIRA	CE	-4.3183242	-38.6110264	APPROXIMATE	Barreira - State of Ceará, Brazil
BRASILIA DE MINAS	MG	-16.2131693	-44.433649	APPROXIMATE	Brasília de Minas, MG, Brazil
ITIRUCU	BA	-13.4743387	-40.1657466	APPROXIMATE	Itiruçu - State of Bahia, Brazil
NORDESTINA	BA	-10.8247619	-39.42974270000001	APPROXIMATE	Nordestina, BA, Brazil
ACAILANDIA	MA	-4.9539357000000015	-47.50307720000001	APPROXIMATE	Açailândia, MA, Brazil
GARANHUNS	PE	-8.882855099999997	-36.4968966	APPROXIMATE	Garanhuns, PE, Brazil
TIMON	MA	-5.0980798	-42.8333011	APPROXIMATE	Timon, MA, Brazil
RONDON DO PARA	PA	-4.7783136	-48.0673853	APPROXIMATE	Rondon do Pará - State of Pará, Brazil
TRINDADE	GO	-16.652159599999994	-49.4931169	APPROXIMATE	Trindade, GO, Brazil
CESARIO LANGE	SP	-23.2265217	-47.9549095	APPROXIMATE	Cesário Lange - Santa Cruz, Cesário Lange - SP, Brazil
OLHO D'AGUA DO CASADO	AL	-9.4229163	-37.8300034	APPROXIMATE	Olho d'Água do Casado - AL, Brazil
CONSELHEIRO MAIRINCK	PR	-23.6170247	-50.1215169	APPROXIMATE	Conselheiro Mairinck - State of Paraná, Brazil
PENEDO	AL	-10.2878675	-36.5822391	APPROXIMATE	Penedo - State of Alagoas, Brazil
ABAETETUBA	PA	-1.7222475	-48.8792245	APPROXIMATE	Abaetetuba - State of Pará, Brazil
PORTO CALVO	AL	-9.0047392	-35.4124355	APPROXIMATE	Porto Calvo - State of Alagoas, Brazil
BETIM	MG	-19.9673078	-44.2011904	APPROXIMATE	Betim, MG, Brazil
ROSARIO DO SUL	RS	-30.2488032	-54.92264520000001	APPROXIMATE	Rosário do Sul, RS, Brazil
PACAJA	PA	-3.839281	-50.6372933	APPROXIMATE	Pacajá - State of Pará, Brazil
SIQUEIRA CAMPOS	PR	-23.6736555	-49.7933279	APPROXIMATE	Siqueira Campos - State of Paraná, Brazil
SAO GONCALO	RJ	-22.8272883	-43.0637646	APPROXIMATE	São Gonçalo, RJ, Brazil
SANTA QUITERIA	CE	-4.3253636	-40.15266610000001	APPROXIMATE	Santa Quitéria, CE, Brazil
GUAJARA	AM	-7.1919754000000005	-72.8042797	APPROXIMATE	Guajará - State of Amazonas, Brazil
ITAOCARA	RJ	-21.6704101	-42.07925510000001	APPROXIMATE	Itaocara, RJ, Brazil
WENCESLAU BRAZ	PR	-23.8714093	-49.8024588	APPROXIMATE	Wenceslau Braz, PR, Brazil
SAO JOSE DOS CAMPOS	SP	-23.223701	-45.9009074	APPROXIMATE	São José dos Campos, SP, Brazil
JOAO NEIVA	ES	-19.7117202	-40.4516329	APPROXIMATE	João Neiva - State of Espírito Santo, Brazil
ITABUNA	BA	-14.7880327	-39.27841779999999	APPROXIMATE	Itabuna, BA, Brazil
BREJO GRANDE	SE	-10.4252111	-36.4629695	APPROXIMATE	Brejo Grande - SE, Brazil
SANTA TEREZA DO TOCANTINS	TO	-10.2817773	-47.7243139	APPROXIMATE	Santa Tereza do Tocantins - State of Tocantins, Brazil
CAJARI	MA	-3.3783943	-45.0373171	APPROXIMATE	Cajari - State of Maranhão, Brazil
SAO SEBASTIAO DO UATUMA	AM	-1.9722197	-58.9206295	APPROXIMATE	São Sebastião do Uatumã - State of Amazonas, Brazil
BRASILANDIA DE MINAS	MG	-17.000329100000002	-46.0085333	APPROXIMATE	Brasilândia de Minas - State of Minas Gerais, Brazil
SAO MARCOS	RS	-28.9481925	-51.0749483	APPROXIMATE	São Marcos - RS, Brazil
CAMPO GRANDE	MS	-20.4697105	-54.6201211	APPROXIMATE	Campo Grande, MS, Brazil
GOVERNADOR NUNES FREIRE	MA	-2.1285961	-45.8888303	APPROXIMATE	Governador Nunes Freire - State of Maranhão, Brazil
MORROS	MA	-3.0031042	-43.7142484	APPROXIMATE	Morros - State of Maranhão, Brazil
SAO JOSE DOS PINHAIS	PR	-25.5318354	-49.2035722	APPROXIMATE	São José dos Pinhais, PR, Brazil
JOINVILLE	SC	-26.3044084	-48.84638320000001	APPROXIMATE	Joinville - Pirabeiraba, Joinville - SC, Brazil
SAO JOAO DOS PATOS	MA	-6.4937893	-43.7039903	APPROXIMATE	São João dos Patos - State of Maranhão, Brazil
PAULISTAS	MG	-18.46609	-42.8832763	APPROXIMATE	Paulistas - State of Minas Gerais, Brazil
XIQUE-XIQUE	BA	-10.8234273	-42.724969	APPROXIMATE	Xique-Xique - State of Bahia, Brazil
ILHEUS	BA	-14.7931916	-39.0464023	APPROXIMATE	Ilhéus - State of Bahia, Brazil
CURITIBA	PR	-25.4289541	-49.267137	APPROXIMATE	Curitiba, State of Paraná, Brazil
MONTES CLAROS	MG	-16.7286406	-43.8582139	APPROXIMATE	Montes Claros, MG, Brazil
SAO GABRIEL DA CACHOEIRA	AM	0.5582388	-68.1431414	APPROXIMATE	São Gabriel da Cachoeira - State of Amazonas, Brazil
CASTANHAL	PA	-1.2983288	-47.91716160000001	APPROXIMATE	Castanhal, PA, Brazil
SAO JOSE	SC	-27.6140791	-48.63708610000001	APPROXIMATE	São José - Barreiros, São José - SC, Brazil
SANTA ISABEL DO RIO NEGRO	AM	-0.2725526	-65.475736	APPROXIMATE	Santa Isabel do Rio Negro - State of Amazonas, Brazil
ARARIPINA	PE	-7.5765600000000015	-40.49763239999999	APPROXIMATE	Araripina, State of Pernambuco, Brazil
MARCACAO	PB	-6.7338850999999975	-34.9727096	APPROXIMATE	Marcação - State of Paraíba, Brazil
BOM CONSELHO	PE	-9.169934199999998	-36.685117	APPROXIMATE	Bom Conselho - State of Pernambuco, Brazil
FRANCINOPOLIS	PI	-6.4048904	-42.1967716	APPROXIMATE	Francinópolis - State of Piauí, Brazil
GONGOGI	BA	-14.3255075	-39.46726629999999	APPROXIMATE	Gongogi - State of Bahia, Brazil
PORANGATU	GO	-13.432847	-49.1424295	APPROXIMATE	Porangatu - State of Goiás, Brazil
TRES LAGOAS	MS	-20.788165600000006	-51.7030882	APPROXIMATE	Três Lagoas - State of Mato Grosso do Sul, Brazil
COARI	AM	-4.0945957	-63.1446032	APPROXIMATE	Coari - State of Amazonas, Brazil
MUNIZ FREIRE	ES	-20.4656769	-41.4160225	APPROXIMATE	Muniz Freire, ES, Brazil
TACAIMBO	PE	-8.3563005	-36.2847751	APPROXIMATE	Tacaimbó - State of Pernambuco, Brazil
CANARANA	BA	-11.6862657	-41.7680838	APPROXIMATE	Canarana - State of Bahia, Brazil
VARGEM GRANDE	MA	-3.7127631	-43.8673222	APPROXIMATE	Vargem Grande - State of Maranhão, Brazil
BELEM DO PIAUI	PI	-7.387991900000001	-40.9788775	APPROXIMATE	Belém do Piauí - State of Piauí, Brazil
CARIACICA	ES	-20.2642764	-40.420365	APPROXIMATE	Cariacica - State of Espírito Santo, Brazil
ITAJAI	SC	-26.910705199999995	-48.6709133	APPROXIMATE	Itajaí - State of Santa Catarina, Brazil
OROBO	PE	-7.7481295	-35.603719	APPROXIMATE	Orobó, PE, Brazil
PORTO VELHO	RO	-8.761160499999999	-63.9004303	APPROXIMATE	Porto Velho, State of Rondônia, Brazil
ACOPIARA	CE	-6.0838087	-39.5691841	APPROXIMATE	Acopiara - State of Ceará, Brazil
MAURITI	CE	-7.3829493	-38.7716665	APPROXIMATE	Mauriti, CE, Brazil
BURITIZEIRO	MG	-17.3624766	-44.9663435	APPROXIMATE	Buritizeiro - State of Minas Gerais, Brazil
PANORAMA	SP	-21.3544405	-51.856666	APPROXIMATE	Panorama, SP, Brazil
BLUMENAU	SC	-26.9165792	-49.0717331	APPROXIMATE	Blumenau, SC, Brazil
PEDRINHAS	SE	-11.2050866	-37.6546274	APPROXIMATE	Pedrinhas - State of Sergipe, Brazil
LAGOA GRANDE	MG	-17.7433666	-46.47776870000001	APPROXIMATE	Lagoa Grande - State of Minas Gerais, Brazil
TRIUNFO	PE	-7.845569900000001	-38.0419836	APPROXIMATE	Triunfo - State of Pernambuco, Brazil
FEIJO	AC	-8.164284700000001	-70.35293109999999	APPROXIMATE	Feijó - State of Acre, Brazil
IRAUCUBA	CE	-3.744448600000001	-39.7807076	APPROXIMATE	Irauçuba, CE, Brazil
MIRACEMA	RJ	-21.398788	-42.1375086	APPROXIMATE	Miracema - State of Rio de Janeiro, Brazil
SAO FELIX DO CORIBE	BA	-13.5014177	-44.0579882	APPROXIMATE	São Félix do Coribe - State of Bahia, Brazil
TRAMANDAI	RS	-29.9846105	-50.1326727	APPROXIMATE	Tramandaí - RS, Brazil
SAO MATEUS DO MARANHAO	MA	-4.0308712999999985	-44.4654609	APPROXIMATE	São Mateus do Maranhão, MA, Brazil
SAPE	PB	-7.0966125	-35.2304184	APPROXIMATE	Sapé - State of Paraíba, Brazil
ITAPIUNA	CE	-4.5632842	-38.9211504	APPROXIMATE	Itapiúna - State of Ceará, Brazil
SERRINHA	BA	-11.6577666	-39.0094642	APPROXIMATE	Serrinha - State of Bahia, Brazil
CASTRO ALVES	BA	-12.7630815	-39.42977070000001	APPROXIMATE	Castro Alves, BA, Brazil
ICAPUI	CE	-4.7158559	-37.3547456	APPROXIMATE	Icapuí, CE, Brazil
HULHA NEGRA	RS	-31.4017751	-53.8671868	APPROXIMATE	Hulha Negra - RS, Brazil
BREJO SANTO	CE	-7.4884406000000014	-38.98772260000001	APPROXIMATE	Brejo Santo, CE, Brazil
TEFE	AM	-3.3514753	-64.7148236	APPROXIMATE	Tefé - State of Amazonas, Brazil
SANTALUZ	BA	-11.2049412	-39.4035876	APPROXIMATE	Santaluz - State of Bahia, Brazil
LUCAS DO RIO VERDE	MT	-13.064847	-55.9193214	APPROXIMATE	Lucas do Rio Verde, MT, Brazil
ALAGOINHAS	BA	-12.1339689	-38.4211223	APPROXIMATE	Alagoinhas, BA, Brazil
ALDEIAS ALTAS	MA	-4.478024400000002	-43.4066618	APPROXIMATE	Aldeias Altas - State of Maranhão, Brazil
TUNTUM	MA	-5.2550785000000015	-44.6447	APPROXIMATE	Tuntum - State of Maranhão, Brazil
CARANGOLA	MG	-20.7314751	-42.0299263	APPROXIMATE	Carangola, MG, Brazil
MADEIRO	PI	-3.5640987	-42.5313457	APPROXIMATE	Madeiro - PI, Brazil
JAGUARIPE	BA	-13.0539726	-38.86236829999999	APPROXIMATE	Jaguaripe - State of Bahia, Brazil
IGARASSU	PE	-7.8292242	-34.9016204	APPROXIMATE	Igarassu, PE, Brazil
ALIANCA	PE	-7.5863315999999985	-35.19286339999999	APPROXIMATE	Aliança - State of Pernambuco, Brazil
CABECEIRAS DO PIAUI	PI	-4.4776844	-42.3072594	APPROXIMATE	Cabeceiras do Piauí - State of Piauí, Brazil
BOA VISTA	RR	2.8235098	-60.6758331	APPROXIMATE	Boa Vista, RR, Brazil
ITAQUAQUECETUBA	SP	-23.4849456	-46.3494828	APPROXIMATE	Itaquaquecetuba, SP, Brazil
FEIRA DE SANTANA	BA	-12.2597272	-38.9646608	APPROXIMATE	Feira de Santana - Maria Quitéria, Feira de Santana - BA, Brazil
EXU	PE	-7.4373768	-39.734338	APPROXIMATE	Exu - State of Pernambuco, Brazil
POMBOS	PE	-8.115368400000001	-35.4124355	APPROXIMATE	Pombos - State of Pernambuco, Brazil
CENTRAL DO MARANHAO	MA	-2.1968603	-44.8293263	APPROXIMATE	Central do Maranhão - State of Maranhão, Brazil
CANDIBA	BA	-14.4058011	-42.8442913	APPROXIMATE	Candiba - State of Bahia, Brazil
UBERLANDIA	MG	-18.9146078	-48.27538010000001	APPROXIMATE	Uberlândia, MG, Brazil
COLNIZA	MT	-9.1013769	-60.3964505	APPROXIMATE	Colniza - MT, Brazil
TUCANO	BA	-10.9588216	-38.78975870000001	APPROXIMATE	Tucano - State of Bahia, Brazil
CANELINHA	SC	-27.2293054	-48.8095665	APPROXIMATE	Canelinha - State of Santa Catarina, Brazil
SERRA TALHADA	PE	-7.9821907	-38.2893787	APPROXIMATE	Serra Talhada, PE, Brazil
AMERICA DOURADA	BA	-11.4536695	-41.4370983	APPROXIMATE	América Dourada - State of Bahia, Brazil
CASCAVEL	CE	-4.1328636	-38.2470885	APPROXIMATE	Cascavel, CE, Brazil
OURILANDIA DO NORTE	PA	-7.6394147	-51.51500770000001	APPROXIMATE	Ourilândia do Norte - State of Pará, Brazil
CUMARU	PE	-8.008682499999999	-35.69607	APPROXIMATE	Cumaru - State of Pernambuco, Brazil
BREJO DA MADRE DE DEUS	PE	-8.1405443	-36.371496	APPROXIMATE	Brejo da Me. de Deus, PE, Brazil
LUZIANIA	GO	-16.2514682	-47.9178219	APPROXIMATE	Luziânia - State of Goiás, Brazil
SAO CARLOS	SP	-22.0087082	-47.8909263	APPROXIMATE	São Carlos, SP, Brazil
MONTE MOR	SP	-22.945536	-47.3126229	APPROXIMATE	Monte Mor - State of São Paulo, Brazil
TEOFILO OTONI	MG	-17.8599967	-41.5090764	APPROXIMATE	Teófilo Otoni - State of Minas Gerais, Brazil
BELO MONTE	AL	-9.835561	-37.1901616	APPROXIMATE	Belo Monte - State of Alagoas, Brazil
AMAPARI	AP	0.7770845999999999	-51.9507614	APPROXIMATE	Pedra Branca do Amapari - State of Amapá, Brazil
GIRAU DO PONCIANO	AL	-9.8261254	-36.8250274	APPROXIMATE	Girau do Ponciano - State of Alagoas, Brazil
ITU	SP	-23.2639728	-47.2997085	APPROXIMATE	Itu, SP, Brazil
RIBEIRAO PRETO	SP	-21.170511	-47.8102452	APPROXIMATE	Ribeirão Preto - State of São Paulo, Brazil
SANTAREM	PA	-2.4506291	-54.7009228	APPROXIMATE	Santarém, PA, Brazil
IPANGUACU	RN	-5.515127099999999	-36.8250274	APPROXIMATE	Ipanguaçu - State of Rio Grande do Norte, Brazil
JURIPIRANGA	PB	-7.3573708	-35.2038559	APPROXIMATE	Juripiranga - State of Paraíba, Brazil
TOBIAS BARRETO	SE	-11.1851883	-38.0005207	APPROXIMATE	Tobias Barreto, SE, Brazil
MATEUS LEME	MG	-20.017643	-44.4370606	APPROXIMATE	Mateus Leme - State of Minas Gerais, Brazil
BOM JARDIM DE GOIAS	GO	-16.220119	-52.10633370000001	APPROXIMATE	Bom Jardim de Goiás - State of Goiás, Brazil
SERTANIA	PE	-8.0751481	-37.269356	APPROXIMATE	Sertânia, PE, Brazil
JURUA	AM	-3.5811865	-66.42714989999999	APPROXIMATE	Juruá - State of Amazonas, Brazil
SAO CRISTOVAO	SE	-11.0089963	-37.2046907	APPROXIMATE	São Cristóvão - State of Sergipe, Brazil
MONTE ALEGRE	RN	-6.0912649000000005	-35.4124355	APPROXIMATE	Monte Alegre - State of Rio Grande do Norte, Brazil
ITABAIANA	SE	-10.6872332	-37.4329352	APPROXIMATE	Itabaiana, SE, Brazil
CAUCAIA	CE	-3.6824047	-38.9132305	APPROXIMATE	Caucaia - State of Ceará, Brazil
REDENCAO	CE	-4.2238817000000015	-38.730221500000006	APPROXIMATE	Redenção, CE, Brazil
PASTOS BONS	MA	-6.646919199999999	-44.20997910000001	APPROXIMATE	Pastos Bons - State of Maranhão, Brazil
ITABERABA	BA	-12.5245553	-40.3061968	APPROXIMATE	Itaberaba - State of Bahia, Brazil
SATIRO DIAS	BA	-11.5892898	-38.6110264	APPROXIMATE	Sátiro Dias - State of Bahia, Brazil
RIO LARGO	AL	-9.5106567	-35.8122531	APPROXIMATE	Rio Largo - State of Alagoas, Brazil
CARAPICUIBA	SP	-23.5239623	-46.8411243	APPROXIMATE	Carapicuiba - Vila Dirce, Carapicuíba - State of São Paulo, Brazil
MANOEL VITORINO	BA	-14.1481397	-40.2402274	APPROXIMATE	Manoel Vitorino - State of Bahia, Brazil
IBIRACI	MG	-20.4615342	-47.1225911	APPROXIMATE	Ibiraci, MG, Brazil
ITAMARATI	AM	-6.7390668000000025	-67.952363	APPROXIMATE	Itamarati - State of Amazonas, Brazil
PILAO ARCADO	BA	-10.0055868	-42.4940104	APPROXIMATE	Pilão Arcado - State of Bahia, Brazil
NAZARE DA MATA	PE	-7.7427496	-35.2280343	APPROXIMATE	Nazaré da Mata, PE, Brazil
FLORIANO	PI	-6.7769318	-43.0226015	APPROXIMATE	Floriano, PI, Brazil
TABATINGA	AM	-4.2316306	-69.93692800000001	APPROXIMATE	Tabatinga - State of Amazonas, Brazil
CONDE	BA	-11.8095607	-37.681228	APPROXIMATE	Conde - State of Bahia, Brazil
TENORIO	PB	-6.940544900000001	-36.6283833	APPROXIMATE	Tenório - State of Paraíba, Brazil
ANANINDEUA	PA	-1.3642722	-48.374721	APPROXIMATE	Ananindeua, PA, Brazil
ITUBERA	BA	-13.7360329	-39.1465637	APPROXIMATE	Ituberá, BA, Brazil
BOCA DO ACRE	AM	-8.7516632	-67.39853120000001	APPROXIMATE	Boca do Acre - State of Amazonas, Brazil
MAUA	SP	-23.668163	-46.4617086	APPROXIMATE	Mauá, SP, Brazil
POA	SP	-23.5337777	-46.3477362	APPROXIMATE	Poá, SP, Brazil
VITORIA DA CONQUISTA	BA	-14.8619237	-40.8445346	APPROXIMATE	Vitória da Conquista, BA, Brazil
IJUI	RS	-28.3013365	-53.88892	APPROXIMATE	Ijuí - RS, Brazil
CANGUARETAMA	RN	-6.3810572999999975	-35.13010429999999	APPROXIMATE	Canguaretama, RN, Brazil
SUME	PB	-7.6703951	-36.8790629	APPROXIMATE	Sumé - State of Paraíba, Brazil
CARUARU	PE	-8.284963900000001	-35.9701874	APPROXIMATE	Caruaru - Picada, Caruaru - PE, Brazil
SAO MIGUEL DE TAIPU	PB	-7.2504182	-35.209506299999994	APPROXIMATE	São Miguel de Taipu - State of Paraíba, Brazil
SAO LOURENCO DA MATA	PE	-8.0075658	-35.0221895	APPROXIMATE	São Lourenço da Mata, PE, Brazil
FAGUNDES	PB	-7.388368400000001	-35.76252410000001	APPROXIMATE	Fagundes - State of Paraíba, Brazil
DOM ELISEU	PA	-4.1913641	-47.8427298	APPROXIMATE	Dom Eliseu - State of Pará, Brazil
SAO GERALDO DA PIEDADE	MG	-18.8960652	-42.2953964	APPROXIMATE	São Geraldo da Piedade - State of Minas Gerais, Brazil
ERICO CARDOSO	BA	-13.420419199999998	-42.0385904	APPROXIMATE	Érico Cardoso - State of Bahia, Brazil
ENTRE RIOS	BA	-11.944155300000002	-38.0841738	APPROXIMATE	Entre Rios, BA, Brazil
CANAPI	AL	-9.1160769	-37.603662	APPROXIMATE	Canapi, AL, Brazil
PARAIPABA	CE	-3.4383637	-39.1482174	APPROXIMATE	Paraipaba - State of Ceará, Brazil
MARCOS PARENTE	PI	-7.070468400000001	-43.9055155	APPROXIMATE	Marcos Parente - PI, Brazil
LARANJEIRAS	SE	-10.8064536	-37.1901616	APPROXIMATE	Laranjeiras - State of Sergipe, Brazil
CAPAO BONITO	SP	-24.0021525	-48.3502883	APPROXIMATE	Capão Bonito - State of São Paulo, Brazil
ARAGOIANIA	GO	-16.909152	-49.4480992	APPROXIMATE	Aragoiânia, GO, Brazil
ANGELIM	PE	-8.9078117	-36.2847751	APPROXIMATE	Angelim - State of Pernambuco, Brazil
CAJAZEIRAS	PB	-6.8897071	-38.5612185	APPROXIMATE	Cajazeiras, PB, Brazil
ANCHIETA	ES	-20.8006985	-40.6445003	APPROXIMATE	Anchieta, ES, Brazil
APIAI	SP	-24.5113085	-48.8447394	APPROXIMATE	Apiaí, SP, Brazil
ARAPIRACA	AL	-9.755588	-36.66395770000001	APPROXIMATE	Arapiraca - State of Alagoas, Brazil
CAMOCIM DE SAO FELIX	PE	-8.3455174	-35.7734398	APPROXIMATE	Camocim de São Félix, PE, Brazil
POTIRAGUA	BA	-15.5945635	-39.8734047	APPROXIMATE	Potiraguá - State of Bahia, Brazil
SAO JOSE DO RIO PRETO	SP	-20.811761	-49.3762272	APPROXIMATE	Sao Jose do Rio Preto, São José do Rio Preto - State of São Paulo, Brazil
ARINOS	MG	-15.9154225	-46.1117639	APPROXIMATE	Arinos - State of Minas Gerais, Brazil
RIACHO DAS ALMAS	PE	-8.135843099999999	-35.85458579999999	APPROXIMATE	Riacho das Almas - State of Pernambuco, Brazil
JAPARATUBA	SE	-10.5629609	-36.9111057	APPROXIMATE	Japaratuba - State of Sergipe, Brazil
PATIS	MG	-16.097342	-44.1340439	APPROXIMATE	Patis - State of Minas Gerais, Brazil
PEDRA BRANCA	CE	-5.4545752	-39.7177495	APPROXIMATE	Pedra Branca, CE, Brazil
VENTUROSA	PE	-8.5763936	-36.8749487	APPROXIMATE	Venturosa - State of Pernambuco, Brazil
QUITERIANOPOLIS	CE	-5.8455659	-40.7036966	APPROXIMATE	Quiterianópolis - State of Ceará, Brazil
VALINHOS	SP	-22.9659553	-46.9999471	APPROXIMATE	Valinhos - State of São Paulo, Brazil
RAFAEL JAMBEIRO	BA	-12.4057299	-39.501142	APPROXIMATE	Rafael Jambeiro - State of Bahia, Brazil
JIJOCA DE JERICOACOARA	CE	-2.7956135	-40.514267	APPROXIMATE	Jijoca de Jericoacoara - State of Ceará, Brazil
UNA	BA	-15.2090734	-39.1959729	APPROXIMATE	Una - State of Bahia, Brazil
PRESIDENTE PRUDENTE	SP	-22.121114	-51.3930254	APPROXIMATE	Presidente Prudente - State of São Paulo, Brazil
COLATINA	ES	-19.5262632	-40.6351179	APPROXIMATE	Colatina, ES, Brazil
IBIRATAIA	BA	-13.9468358	-39.6724573	APPROXIMATE	Ibirataia - State of Bahia, Brazil
DELMIRO GOUVEIA	AL	-9.3859509	-37.998877	APPROXIMATE	Delmiro Gouveia - State of Alagoas, Brazil
LAGARTO	SE	-10.9141032	-37.6692881	APPROXIMATE	Lagarto - State of Sergipe, Brazil
LEOPOLDO DE BULHOES	GO	-16.5703128	-48.9001364	APPROXIMATE	Leopoldo de Bulhões - State of Goiás, Brazil
MONTE APRAZIVEL	SP	-20.735995300000006	-49.7115614	APPROXIMATE	Monte Aprazível - State of São Paulo, Brazil
ALAGOA GRANDE	PB	-7.038763499999999	-35.6310648	APPROXIMATE	Alagoa Grande - State of Paraíba, Brazil
JAICOS	PI	-7.361314900000001	-41.1403083	APPROXIMATE	Jaicós - State of Piauí, Brazil
BELO JARDIM	PE	-8.3357786	-36.4235973	APPROXIMATE	Belo Jardim, PE, Brazil
SIDROLANDIA	MS	-20.9306687	-54.96972120000001	APPROXIMATE	Sidrolândia, MS, Brazil
LIMOEIRO DO NORTE	CE	-5.1443118	-38.0850339	APPROXIMATE	Limoeiro do Norte, CE, Brazil
ILHA COMPRIDA	SP	-24.74610280000001	-47.550779	APPROXIMATE	Ilha Comprida - State of São Paulo, Brazil
QUIXERAMOBIM	CE	-5.192007299999998	-39.2933955	APPROXIMATE	Quixeramobim - State of Ceará, Brazil
NOVA MUTUM	MT	-13.821102	-56.0851233	APPROXIMATE	Nova Mutum - State of Mato Grosso, Brazil
CAPANEMA	PA	-1.2056483	-47.178192	APPROXIMATE	Capanema, PA, Brazil
SOROCABA	SP	-23.5015338	-47.4525944	APPROXIMATE	Sorocaba - State of São Paulo, Brazil
AMAJARI	RR	3.7483614	-62.2626627	APPROXIMATE	Amajari - State of Roraima, Brazil
AUTAZES	AM	-3.7225517	-59.5642369	APPROXIMATE	Autazes - State of Amazonas, Brazil
CURVELO	MG	-18.753199	-44.4306685	APPROXIMATE	Curvelo - State of Minas Gerais, Brazil
CARAGUATATUBA	SP	-23.6255903	-45.4241453	APPROXIMATE	Caraguatatuba, State of São Paulo, Brazil
PASSOS	MG	-20.7221434	-46.6133353	APPROXIMATE	Passos, MG, Brazil
PIRANHAS	AL	-9.5436059	-37.74502800000001	APPROXIMATE	Piranhas - State of Alagoas, Brazil
SAO LUIS DO CURU	CE	-3.6479654	-39.25832929999999	APPROXIMATE	São Luís do Curu - State of Ceará, Brazil
ABAIARA	CE	-7.352640299999999	-39.0502353	APPROXIMATE	Abaiara - State of Ceará, Brazil
JAGUARARI	BA	-10.2579964	-40.19453060000001	APPROXIMATE	Jaguarari - State of Bahia, Brazil
MAIRINQUE	SP	-23.5297232	-47.1947232	APPROXIMATE	Mairinque - State of São Paulo, Brazil
CONCEICAO DO COITE	BA	-11.557667599999998	-39.2791011	APPROXIMATE	Conceição do Coité - State of Bahia, Brazil
SAO JOAQUIM DO MONTE	PE	-8.4387837	-35.8498078	APPROXIMATE	São Joaquim do Monte - State of Pernambuco, Brazil
ABARE	BA	-8.8822495	-39.4035876	APPROXIMATE	Abaré - State of Bahia, Brazil
AMONTADA	CE	-3.2244045	-39.7755571	APPROXIMATE	Amontada - State of Ceará, Brazil
BOA VIAGEM	CE	-5.1260633	-39.7309616	APPROXIMATE	Boa Viagem - State of Ceará, Brazil
CASIMIRO DE ABREU	RJ	-22.4836725	-42.2015431	APPROXIMATE	Casimiro de Abreu, RJ, Brazil
FLORES	PE	-7.9147672999999985	-37.89366629999999	APPROXIMATE	Flores - State of Pernambuco, Brazil
MOEDA	MG	-20.3314696	-44.0539299	APPROXIMATE	Moeda - State of Minas Gerais, Brazil
MACAPA	AP	0.0355735	-51.070535	APPROXIMATE	Macapá, AP, Brazil
CONCEICAO	PB	-7.553494500000001	-38.5039794	APPROXIMATE	Conceição - State of Paraíba, Brazil
SAO BERNARDO DO CAMPO	SP	-23.6898429	-46.564848100000006	APPROXIMATE	São Bernardo do Campo, SP, Brazil
CONTAGEM	MG	-19.9161508	-44.0808763	APPROXIMATE	Contagem - Parque Industrial, Contagem - MG, Brazil
JABOATAO DOS GUARARAPES	PE	-8.1693806	-34.9370588	APPROXIMATE	Jaboatão dos Guararapes - State of Pernambuco, Brazil
MATIAS CARDOSO	MG	-14.919634099999998	-43.7142484	APPROXIMATE	Matias Cardoso - State of Minas Gerais, Brazil
MESSIAS	AL	-9.3337267	-35.8061779	APPROXIMATE	Messias - State of Alagoas, Brazil
VITORINO FREIRE	MA	-4.2884388	-45.2487108	APPROXIMATE	Vitorino Freire - State of Maranhão, Brazil
IPUEIRAS	CE	-4.5425804	-40.7172983	APPROXIMATE	Ipueiras - State of Ceará, Brazil
IPAMERI	GO	-17.722004000000005	-48.1585601	APPROXIMATE	Ipameri, GO, Brazil
ARAGUATINS	TO	-5.6484112999999985	-48.1193893	APPROXIMATE	Araguatins - State of Tocantins, Brazil
MIGUEL PEREIRA	RJ	-22.492096	-43.5029884	APPROXIMATE	Miguel Pereira - State of Rio de Janeiro, Brazil
MARMELEIRO	PR	-26.2442498	-53.1104044	APPROXIMATE	Marmeleiro - State of Paraná, Brazil
LUZINOPOLIS	TO	-6.189964099999999	-47.8605304	APPROXIMATE	Luzinópolis - State of Tocantins, Brazil
CAPELA	AL	-9.4106241	-36.0810062	APPROXIMATE	Capela - State of Alagoas, Brazil
MAMANGUAPE	PB	-6.8355939	-35.1250633	APPROXIMATE	Mamanguape - State of Paraíba, Brazil
PINHEIRO	MA	-2.5176989	-45.0797821	APPROXIMATE	Pinheiro - State of Maranhão, Brazil
LAGOA DOS GATOS	PE	-8.660622300000002	-35.90429860000001	APPROXIMATE	Lagoa dos Gatos - State of Pernambuco, Brazil
ASSIS	SP	-22.6604341	-50.4187813	APPROXIMATE	Assis, SP, Brazil
COELHO NETO	MA	-4.2596751	-43.0182166	APPROXIMATE	Coelho Neto, MA, Brazil
ICHU	BA	-11.7417162	-39.1751737	APPROXIMATE	Ichu - State of Bahia, Brazil
CARAZINHO	RS	-28.2963334	-52.793776	APPROXIMATE	Carazinho, RS, Brazil
SAO SEBASTIAO DO TOCANTINS	TO	-5.2301219	-48.3389644	APPROXIMATE	São Sebastião do Tocantins - State of Tocantins, Brazil
